Type,Published,Is Featured,Visibility,Tax Status,In Stock,Backorder,Sold Individually,Allow Customer Reviews,Parent,Name,Regular Price,Description,SKU,Image,Attribute 1 Name,Attribute 1 Value,Attribute 1 Visibility,Attribute 1 Global,Attribute 2 Name,Attribute 2 Value,Attribute 1 Visibility,Attribute 1 Global
<ul class=""a-unordered-list a-vertical a-spacing-none"">
<li><span class=""a-list-item"">Material: 100% Polyester</span></li>
<li>Open V-Back Maxi Long Dress</li>
<li><span class=""a-list-item"">V-Neckline</span></li>
<li>Maxi Long A-Line Silhouette</li>
<li><span class=""a-list-item"">Style: V-Neckline, A-Line Silhouette, Maxi Length, Open V-Back</span></li>
<li><span class=""a-list-item"">Occasion: Formal, Evening, Cocktail, Guest of Wedding, Bridal, Bridesmaid, Mother of the Bride, Gala, Party, Banquet, Prom, Ball, Homecoming, Graduation, Special Occasion.</span></li>
<li><span class=""a-list-item"">Garment Care:<span> </span><span>Dry Clean Suggested</span></span></li>
</ul>
<p></p>
<ul>
<li>
</li>
<li>
</li>
<li>g</li>
<li>Special Discounts</li>
</ul>
<p>Do not miss the opportunity to purchase a dress and prepare for the season</p>",gsgl1833,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/AGL1833_BLACK_1O.jpg?v=1580318553,Size,"S,M,L,XL,2XL,3XL",0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1833,,357,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/AGL1833_BLACK_2O.jpg?v=1580318553,Size,S,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1833,,357,,,,Size,M,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1833,,357,,,,Size,L,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1833,,357,,,,Size,XL,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1833,,357,,,,Size,2XL,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1833,,357,,,,Size,3XL,0,1,Color,BLACK,0,1
variable,1,0,visible,taxable,1,0,0,,,V-Neck Spaghetti strap Mermaid Evening Dress GSGL1815,150,"<p>Long Formal Evening Dresses with v-neckline, spaghetti strap dress, open back with zippered closure, mermaid shape.</p>
<ul class=""a-unordered-list a-vertical a-spacing-none"">
<li><span class=""a-list-item"">Material: 100% Polyester</span></li>
<li>Open Back Maxi Long Dress</li>
<li><span class=""a-list-item"">V-Neckline</span></li>
<li>Maxi Long Mermaid Silhouette</li>
<li><span class=""a-list-item"">Style: V-Neckline, Mermaid Silhouette, Maxi Length, Open Back</span></li>
<li><span class=""a-list-item"">Occasion: Formal, Evening, Cocktail, Guest of Wedding, Bridal, Bridesmaid, Mother of the Bride, Gala, Party, Banquet, Prom, Ball, Homecoming, Graduation, Special Occasion.</span></li>
<li><span class=""a-list-item"">Garment Care:<span> </span><span>Dry Clean Suggested</span></span></li>
</ul>
<p></p>
<ul>
<li>
</li>
<li>
</li>
<li>g</li>
<li>Special Discounts</li>
</ul>
<p>Do not miss the opportunity to purchase a dress and prepare for the season</p>",gsgl1815,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/AGL1815_BURGUNDY_1O.jpg?v=1580318342,Size,"S,M,L,XL,2XL,3XL",0,1,Color,"GREEN,RED",0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1815,,150,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/AGL1815_BURGUNDY_2O.jpg?v=1580318342,Size,S,0,1,Color,GREEN,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1815,,150,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/AGL1815_GREEN_1O.jpg?v=1580318342,Size,S,0,1,Color,RED,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1815,,150,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/AGL1815_GREEN_3O.jpg?v=1580318342,Size,M,0,1,Color,GREEN,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1815,,150,,,,Size,M,0,1,Color,RED,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1815,,150,,,,Size,L,0,1,Color,RED,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1815,,150,,,,Size,L,0,1,Color,GREEN,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1815,,150,,,,Size,XL,0,1,Color,GREEN,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1815,,150,,,,Size,XL,0,1,Color,RED,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1815,,150,,,,Size,2XL,0,1,Color,GREEN,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1815,,150,,,,Size,2XL,0,1,Color,RED,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1815,,150,,,,Size,3XL,0,1,Color,GREEN,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1815,,150,,,,Size,3XL,0,1,Color,RED,0,1
variable,1,0,visible,taxable,1,0,0,,,Scoop Neck A-Line Long Dress GSGL1808,379,,gsgl1808,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/AGL1808_SILVER_1O.jpg?v=1580317593,Size,"S,M,L,XL,2XL,3XL",0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1808,,379,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/AGL1808_SILVER_2O.jpg?v=1580317593,Size,S,0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1808,,379,,,,Size,M,0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1808,,379,,,,Size,L,0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1808,,379,,,,Size,XL,0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1808,,379,,,,Size,2XL,0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl1808,,379,,,,Size,3XL,0,1,Color,SILVER,0,1
variable,1,0,visible,taxable,1,0,0,,,Pleated Bodice Leg Slit Long Dress GSGL2927,156,"<p>Long Formal Evening Dresses with v-neckline, sleeveless dress, open back with zippered closure, a-line shape.</p><ul class=""a-unordered-list a-vertical a-spacing-none""><li><span class=""a-list-item"">Material: 100% Polyester</span></li><li>Open Back Maxi Long Dress</li><li><span class=""a-list-item"">V-Neckline</span></li><li>Maxi Long A-Line Silhouette</li><li><span class=""a-list-item"">Style: V-Neckline, A-Line Silhouette, Maxi Length, Open Back</span></li><li><span class=""a-list-item"">Occasion: Formal, Evening, Cocktail, Guest of Wedding, Bridal, Bridesmaid, Mother of the Bride, Gala, Party, Banquet, Prom, Ball, Homecoming, Graduation, Special Occasion.</span></li><li><span class=""a-list-item"">Garment Care:<span> </span><span>Dry Clean Suggested</span></span></li></ul><p></p><ul><li></li>
<li></li>
<li>g</li><li>Special Discounts</li></ul><p>Do not miss the opportunity to purchase a dress and prepare for the season</p>",gsgl2927,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/AGL2927_GREEN_1O.jpg?v=1580317355,Size,"XS,M,L,XL,2XL,3XL",0,1,Color,"ROSE,BLUE,GREEN",0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/AGL2927_GREEN_3O.jpg?v=1580317355,Size,XS,0,1,Color,ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/AGL2927_DROSE_1O.jpg?v=1580317355,Size,XS,0,1,Color,BLUE,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/AGL2927_DROSE_3O.jpg?v=1580317355,Size,S,0,1,Color,GREEN,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/AGL2927_ROYALBLUE_1O.jpg?v=1580317355,Size,S,0,1,Color,ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/AGL2927_ROYALBLUE_2O.jpg?v=1580317355,Size,S,0,1,Color,BLUE,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,,Size,M,0,1,Color,GREEN,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,,Size,M,0,1,Color,ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,,Size,M,0,1,Color,BLUE,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,,Size,L,0,1,Color,GREEN,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,,Size,L,0,1,Color,ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,,Size,L,0,1,Color,BLUE,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,,Size,XL,0,1,Color,GREEN,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,,Size,XL,0,1,Color,ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,,Size,XL,0,1,Color,BLUE,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,,Size,2XL,0,1,Color,GREEN,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,,Size,2XL,0,1,Color,ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,,Size,2XL,0,1,Color,BLUE,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,,Size,3XL,0,1,Color,GREEN,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,,Size,3XL,0,1,Color,ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,gsgl2927,,156,,,,Size,3XL,0,1,Color,BLUE,0,1
