Type,Published,Is Featured,Visibility,Tax Status,In Stock,Backorder,Sold Individually,Allow Customer Reviews,Parent,Name,Regular Price,Description,SKU,Image,Attribute 1 Name,Attribute 1 Value,Attribute 1 Visibility,Attribute 1 Global,Attribute 2 Name,Attribute 2 Value,Attribute 1 Visibility,Attribute 1 Global
variable,1,0,visible,taxable,1,0,0,,,Evening Gowns 2019 APL1606,126,"<p>Solid Color Floor Length Evening Gowns 2019 with Beading Embellished Bateau Neckline, Waistline and Semi Sheer Back.åÊThere is also a Cutout on the Lower Back, Flowing Long Skirt with Sweeping Train Detail and Above Knee Length Front Slit Completes the Style.</p>",apl1606,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/a73275c7-2019-4534-b737-ecbbcfb94c02_cd79c111-56b1-44f8-a1a2-0cb14b7d6a97.jpg?v=1571710310,Size,"XXS,M,L,XL,2XL",0,1,Color,"OFF WHITE/PERRY BLUE,OFF WHITE/CORAL,OFF WH/CORAL,OFF WH/PERRY",0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/b0e65cf1-b95e-4d6b-b749-7a91370ec5e0_4cc5204c-8eb4-4087-b0b1-4e40f06c4363.jpg?v=1571710310,Size,XXS,0,1,Color,OFF WHITE/PERRY BLUE,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/b1f95632-cf7c-4f97-946b-3d10729930bc_745a89af-04b8-4656-9f54-01e7fb616aa2.jpg?v=1571710310,Size,XS,0,1,Color,OFF WHITE/CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,XS,0,1,Color,OFF WHITE/PERRY BLUE,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,S,0,1,Color,OFF WHITE/CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,S,0,1,Color,OFF WHITE/PERRY BLUE,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,M,0,1,Color,OFF WHITE/CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,M,0,1,Color,OFF WHITE/PERRY BLUE,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,L,0,1,Color,OFF WHITE/CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,L,0,1,Color,OFF WHITE/PERRY BLUE,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,XL,0,1,Color,OFF WHITE/CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,XL,0,1,Color,OFF WHITE/PERRY BLUE,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,2XL,0,1,Color,OFF WHITE/CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,2XL,0,1,Color,OFF WHITE/PERRY BLUE,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,XS,0,1,Color,OFF WH/CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,S,0,1,Color,OFF WH/PERRY,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,S,0,1,Color,OFF WH/CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,M,0,1,Color,OFF WH/PERRY,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,M,0,1,Color,OFF WH/CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,L,0,1,Color,OFF WH/PERRY,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,L,0,1,Color,OFF WH/CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,XL,0,1,Color,OFF WH/PERRY,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,XL,0,1,Color,OFF WH/CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,2XL,0,1,Color,OFF WH/PERRY,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,2XL,0,1,Color,OFF WH/CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,XXS,0,1,Color,OFF WH/PERRY,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,XXS,0,1,Color,OFF WH/CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1606,,126,,,,Size,XS,0,1,Color,OFF WH/PERRY,0,1
variable,1,0,visible,taxable,1,0,0,,,Prom Dresses 2019 APL1611,269,,apl1611,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/a969be4e-1882-4b1a-8ec9-55602b01f765_ee6f36cd-8065-4dd7-8382-bda948bd4248.jpg?v=1571710310,Size,"2XL,M,S",0,1,Color,"CORAL,AQUA",0,1
variation,1,0,visible,taxable,1,0,0,,apl1611,,253,,,,Size,2XL,0,1,Color,CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1611,,269,,,,Size,M,0,1,Color,AQUA,0,1
variation,1,0,visible,taxable,1,0,0,,apl1611,,269,,,,Size,S,0,1,Color,CORAL,0,1
variable,1,0,visible,taxable,1,0,0,,,Formal Prom Dresses with Halter Bodice APL1617,104,"<p>A-Line Full Length Prom and Evening Dress with Beading Embellished Halter Bodice Featuring Semi Sheer Detail and Cutout Back with Zipper Closure, Softly Gathered Chiffon Skirt Completes the Style.</p>",apl1617,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/ef4e190a-3d3b-4db6-82f2-6fbfcb28497b_62deed20-60df-4213-94d0-64e637bea5b9.jpg?v=1571710310,Size,"XXS,M,L,XL,2XL,3XL",0,1,Color,"MINT,NAVY,OFF WHITE,PINK,CORAL",0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/57e20e14-1fa1-46cd-9640-e8d80490ec9d_b95fe46e-0b37-452a-acd8-6c51071c66fd.jpg?v=1571710310,Size,XXS,0,1,Color,MINT,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/cdc0bd00-1347-4be8-a936-df020be54daf_51c33dc8-6cde-4a15-a3df-f0cec6238ff6.jpg?v=1571710310,Size,XXS,0,1,Color,NAVY,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/69bb3be8-4b60-4b84-a378-984a16c71997_fe3a068c-c027-434b-8f49-ed47e2882be1.jpg?v=1571710310,Size,XXS,0,1,Color,OFF WHITE,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/6aa997c3-82aa-4db6-8f0b-66e610a769e3_699c444c-5580-421d-8f95-bede495879ed.jpg?v=1571710310,Size,XXS,0,1,Color,PINK,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/ccaf2417-dd7f-4a62-82a8-41a6a81a34f7_2dfb40ec-c16b-4013-9043-3d923a8218f3.jpg?v=1571710310,Size,XS,0,1,Color,CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,XS,0,1,Color,MINT,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,XS,0,1,Color,NAVY,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,XS,0,1,Color,OFF WHITE,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,XS,0,1,Color,PINK,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,S,0,1,Color,CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,S,0,1,Color,MINT,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,S,0,1,Color,NAVY,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,S,0,1,Color,OFF WHITE,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,S,0,1,Color,PINK,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,M,0,1,Color,CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,M,0,1,Color,MINT,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,M,0,1,Color,NAVY,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,M,0,1,Color,OFF WHITE,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,M,0,1,Color,PINK,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,L,0,1,Color,CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,L,0,1,Color,MINT,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,L,0,1,Color,NAVY,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,L,0,1,Color,OFF WHITE,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,L,0,1,Color,PINK,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,XL,0,1,Color,CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,XL,0,1,Color,MINT,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,XL,0,1,Color,NAVY,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,XL,0,1,Color,OFF WHITE,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,XL,0,1,Color,PINK,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,2XL,0,1,Color,CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,2XL,0,1,Color,MINT,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,2XL,0,1,Color,NAVY,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,2XL,0,1,Color,OFF WHITE,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,2XL,0,1,Color,PINK,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,3XL,0,1,Color,CORAL,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,3XL,0,1,Color,MINT,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,3XL,0,1,Color,NAVY,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,3XL,0,1,Color,OFF WHITE,0,1
variation,1,0,visible,taxable,1,0,0,,apl1617,,104,,,,Size,3XL,0,1,Color,PINK,0,1
