Type,Published,Is Featured,Visibility,Tax Status,In Stock,Backorder,Sold Individually,Allow Customer Reviews,Parent,Name,Regular Price,Description,SKU,Image,Attribute 1 Name,Attribute 1 Value,Attribute 1 Visibility,Attribute 1 Global,Attribute 2 Name,Attribute 2 Value,Attribute 1 Visibility,Attribute 1 Global
variation,1,0,visible,taxable,1,0,0,,cdcd50,,217.8,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/cd50_grey_2_96621fa6-101b-46e3-80b5-9cda29d3dd4d.jpg?v=1614692023,Size,4,0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,cdcd50,,217.8,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/cd50_grey_4_6083c33c-8e8c-4122-8084-40b19e913f61.jpg?v=1614692023,Size,6,0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,cdcd50,,217.8,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/cd50_grey_ba401ac2-5fe6-40d1-af46-5859c3d0a758.jpg?v=1614692023,Size,8,0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,cdcd50,,217.8,,,,Size,10,0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,cdcd50,,217.8,,,,Size,12,0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,cdcd50,,217.8,,,,Size,14,0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,cdcd50,,217.8,,,,Size,16,0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,cdcd50,,217.8,,,,Size,18,0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,cdcd50,,217.8,,,,Size,20,0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,cdcd50,,217.8,,,,Size,22,0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,cdcd50,,217.8,,,,Size,24,0,1,Color,SILVER,0,1
variable,1,0,visible,taxable,1,0,0,,,A-line layered tulle gown with beaded floral applique bodice and open back. CDAB198,153.45,<p>Model is 5.8/size 2 and wearing size 4 or XS in the picture. Please note our website only sells to our registered wholesale customers. All merchandise ship from United States.</p>,cdab198,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/ab198_3_8c16840b-4c61-4a76-aa4e-682a498304cb.jpg?v=1614693955,Size,"XS,M,L,XL,2X,3X,4X,5X,6X",0,1,Color,OPAL-BLUSH,0,1
variation,1,0,visible,taxable,1,0,0,,cdab198,,153.45,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/ab198_4_4499d6af-cf70-4465-8009-cf35e9281eb0.jpg?v=1614693955,Size,XS,0,1,Color,OPAL-BLUSH,0,1
variation,1,0,visible,taxable,1,0,0,,cdab198,,153.45,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/ab198_2_f558048e-d536-486d-8a52-ccb11e6b96bb.jpg?v=1614693955,Size,S,0,1,Color,OPAL-BLUSH,0,1
variation,1,0,visible,taxable,1,0,0,,cdab198,,153.45,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/ab198_3a3675c1-1af4-4153-8de0-e66f652dfe58.jpg?v=1614693955,Size,M,0,1,Color,OPAL-BLUSH,0,1
variation,1,0,visible,taxable,1,0,0,,cdab198,,153.45,,,,Size,L,0,1,Color,OPAL-BLUSH,0,1
variation,1,0,visible,taxable,1,0,0,,cdab198,,153.45,,,,Size,XL,0,1,Color,OPAL-BLUSH,0,1
variation,1,0,visible,taxable,1,0,0,,cdab198,,153.45,,,,Size,2X,0,1,Color,OPAL-BLUSH,0,1
variation,1,0,visible,taxable,1,0,0,,cdab198,,153.45,,,,Size,3X,0,1,Color,OPAL-BLUSH,0,1
