Type,Published,Is Featured,Visibility,Tax Status,In Stock,Backorder,Sold Individually,Allow Customer Reviews,Parent,Name,Regular Price,Description,SKU,Image,Attribute 1 Name,Attribute 1 Value,Attribute 1 Visibility,Attribute 1 Global,Attribute 2 Name,Attribute 2 Value,Attribute 1 Visibility,Attribute 1 Global
<li data-mce-fragment=""1"">Occasion: Formal, Evening, Cocktail, Guest of Wedding, Bridal, Bridesmaid, Banquet, Prom, Ball, Graduation, Special Occasion.</li>
<li data-mce-fragment=""1"">Garment Care: Dry Clean Suggested</li>
</ul>

<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
</li>
<li data-mce-fragment=""1"">
</li>
<li data-mce-fragment=""1"">g</li>
</ul>
</div>",tk19k69040u09,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/3_org_zoom_3_fb1c8892-e738-4887-a9b0-7698c6b5b54c.jpg?v=1600751319,Size,"36,38,40,42,44",0,1,Color,"HAKI,RED,PINK,BLUSH,BURGUNDY",0,1
variation,1,0,visible,taxable,1,0,0,,tk19k69040u09,,75,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/5_org_zoom_5_1e6a8fee-9587-4c5b-9a34-8d2654dd5523.jpg?v=1600751319,Size,36,0,1,Color,HAKI,0,1
variation,1,0,visible,taxable,1,0,0,,tk19k69040u09,,75,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/2_org_zoom_3_ae7792d6-8bb2-4207-96d1-8c782ae8c822.jpg?v=1600751319,Size,36,0,1,Color,RED,0,1
variation,1,0,visible,taxable,1,0,0,,tk19k69040u09,,75,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/5_org_zoom_4_b492615b-4981-4b9b-934a-e2f394475176.jpg?v=1600751320,Size,36,0,1,Color,PINK,0,1
variation,1,0,visible,taxable,1,0,0,,tk19k69040u09,,75,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/3_org_zoom_2_d2ca9ef7-68fc-4f56-8fc7-e582dc479394.jpg?v=1600751322,Size,36,0,1,Color,BLUSH,0,1
variation,1,0,visible,taxable,1,0,0,,tk19k69040u09,,75,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/1_org_zoom_3_545251c4-3ba7-44c4-87a9-d2f37b7d7221.jpg?v=1600751322,Size,38,0,1,Color,BURGUNDY,0,1
variation,1,0,visible,taxable,1,0,0,,tk19k69040u09,,75,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/4_org_zoom_3_c677f5a6-87d3-4405-88cb-ff226ae3d81d.jpg?v=1600751322,Size,38,0,1,Color,HAKI,0,1
variation,1,0,visible,taxable,1,0,0,,tk19k69040u09,,75,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/2_org_zoom_2_c55c3473-b9c6-4888-bc99-7646274b5dc7.jpg?v=1600751322,Size,38,0,1,Color,RED,0,1
