Type,Published,Is Featured,Visibility,Tax Status,In Stock,Backorder,Sold Individually,Allow Customer Reviews,Parent,Name,Regular Price,Description,SKU,Image,Attribute 1 Name,Attribute 1 Value,Attribute 1 Visibility,Attribute 1 Global,Attribute 2 Name,Attribute 2 Value,Attribute 1 Visibility,Attribute 1 Global
variation,1,0,visible,taxable,1,0,0,,cdkc895,,109.45,,,,Size,16,0,1,Color,COBALT-GOLD,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc895,,109.45,,,,Size,18,0,1,Color,COBALT-GOLD,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc895,,109.45,,,,Size,20,0,1,Color,COBALT-GOLD,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc895,,109.45,,,,Size,22,0,1,Color,COBALT-GOLD,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc895,,109.45,,,,Size,24,0,1,Color,COBALT-GOLD,0,1
variable,1,0,visible,taxable,1,0,0,,,Fitted dress with metallic faux fur and open lace up back. CDB60122,197.45,<p>Model is 5.8/size 2 and wearing size 4 or XS in the picture. Please note our website only sells to our registered wholesale customers. All merchandise ship from United States.</p>,cdb60122,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/b60122_blk_1_f511502c-0cf6-43a2-bbc7-1801b5e51d8e.jpg?v=1614694265,Size,"4,6,8,10,12,14,16,18,20,22,24",0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,cdb60122,,197.45,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/b60122_blk_3_1_c01c6892-8d9b-472b-a26e-65665b16fdfb.jpg?v=1614694265,Size,4,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,cdb60122,,197.45,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/b60122_blk_4_1_2702f47e-105b-49fc-b430-8b8aea087c70.jpg?v=1614694265,Size,6,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,cdb60122,,197.45,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/b60122_blk_2_1_8f685c42-f0c3-4e8a-986f-6fd13951c0a5.jpg?v=1614694265,Size,8,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,cdb60122,,197.45,,,,Size,10,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,cdb60122,,197.45,,,,Size,12,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,cdb60122,,197.45,,,,Size,14,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,cdb60122,,197.45,,,,Size,16,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,cdb60122,,197.45,,,,Size,18,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,cdb60122,,197.45,,,,Size,20,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,cdb60122,,197.45,,,,Size,22,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,cdb60122,,197.45,,,,Size,24,0,1,Color,BLACK,0,1
variable,1,0,visible,taxable,1,0,0,,,Fit and flare glitter gown with tulle over skirt and embellished details. CDCR841,262,<p>Model is 5.8/size 2 and wearing size 4 or XS in the picture. Please note our website only sells to our registered wholesale customers. All merchandise ship from United States.</p>,cdcr841,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/cr841_5_02d74ed2-10b4-445e-b1d4-59f78ce4a327.jpg?v=1608105587,Size,"4,6,8,10,12,14,16,18,20,22,24",0,1,Color,ROSE-GOLD,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr841,,262,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/cr841_4_2eed1f94-0515-4e16-ade5-489c495bc21d.jpg?v=1608105587,Size,4,0,1,Color,ROSE-GOLD,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr841,,262,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/cr841_d3c72b5d-8100-4124-94d8-b77f3ed63ca6.jpg?v=1608105587,Size,6,0,1,Color,ROSE-GOLD,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr841,,262,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/cr841_3_5a9e3605-1fd0-4cca-9207-2a4c5362177c.jpg?v=1608105587,Size,8,0,1,Color,ROSE-GOLD,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr841,,262,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/cr841_2_2bd7d74d-f5c8-493d-8ae4-037b32024a79.jpg?v=1608105587,Size,10,0,1,Color,ROSE-GOLD,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr841,,262,,,,Size,12,0,1,Color,ROSE-GOLD,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr841,,262,,,,Size,14,0,1,Color,ROSE-GOLD,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr841,,262,,,,Size,16,0,1,Color,ROSE-GOLD,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr841,,262,,,,Size,18,0,1,Color,ROSE-GOLD,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr841,,262,,,,Size,20,0,1,Color,ROSE-GOLD,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr841,,262,,,,Size,22,0,1,Color,ROSE-GOLD,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr841,,262,,,,Size,24,0,1,Color,ROSE-GOLD,0,1
variable,1,0,visible,taxable,1,0,0,,,A-line gown with floral print embroidery and double belted waist. CDCR840,261.8,<p>Model is 5.8/size 2 and wearing size 4 or XS in the picture. Please note our website only sells to our registered wholesale customers. All merchandise ship from United States.</p>,cdcr840,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/cr840_1_85fda2ee-ffb8-4dac-8f92-bf2d4aa56b1c.jpg?v=1614688166,Size,"4,6,8,10,12,14,16,18,20,22,24",0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr840,,261.8,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/cr840_2_1_3eba71a3-a596-45fa-8dcb-ae358e664118.jpg?v=1614688166,Size,4,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr840,,261.8,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/cr840_3_1_8c1a69ce-4795-4b3c-8f3c-5ed012fae68d.jpg?v=1614688166,Size,6,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr840,,261.8,,,,Size,8,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr840,,261.8,,,,Size,10,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr840,,261.8,,,,Size,12,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr840,,261.8,,,,Size,14,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr840,,261.8,,,,Size,16,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdcr840,,261.8,,,,Size,18,0,1,Color,DUSTY-ROSE,0,1
