Type,Published,Is Featured,Visibility,Tax Status,In Stock,Backorder,Sold Individually,Allow Customer Reviews,Parent,Name,Regular Price,Description,SKU,Image,Attribute 1 Name,Attribute 1 Value,Attribute 1 Visibility,Attribute 1 Global,Attribute 2 Name,Attribute 2 Value,Attribute 1 Visibility,Attribute 1 Global
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/kc19010_mauve_2_d1fff013-a2d9-4e87-b7ce-e3073d4dc7ed.jpg?v=1614687911,Size,4,0,1,Color,CHAMPAGNE,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/kc19010_mauve_3_af1d766f-62a8-4215-aced-4b3aaddbd14b.jpg?v=1614687911,Size,6,0,1,Color,CHAMPAGNE,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/kc19010-_8_32aaee43-d96e-4dac-8dfc-59caaabb1969.jpg?v=1614687911,Size,8,0,1,Color,CHAMPAGNE,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/kc19010-_7_fd8a0b3a-9e2d-4bec-863b-770fc23e7aec.jpg?v=1614687911,Size,10,0,1,Color,CHAMPAGNE,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/kc19010_3_c90a4b70-71e2-41f0-bca0-b5edd59b207d.jpg?v=1614687911,Size,12,0,1,Color,CHAMPAGNE,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,14,0,1,Color,CHAMPAGNE,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,16,0,1,Color,CHAMPAGNE,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,18,0,1,Color,CHAMPAGNE,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,20,0,1,Color,CHAMPAGNE,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,22,0,1,Color,CHAMPAGNE,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,24,0,1,Color,CHAMPAGNE,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,2,0,1,Color,EMERALD,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,4,0,1,Color,EMERALD,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,6,0,1,Color,EMERALD,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,8,0,1,Color,EMERALD,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,10,0,1,Color,EMERALD,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,12,0,1,Color,EMERALD,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,14,0,1,Color,EMERALD,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,16,0,1,Color,EMERALD,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,18,0,1,Color,EMERALD,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,20,0,1,Color,EMERALD,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,22,0,1,Color,EMERALD,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,24,0,1,Color,EMERALD,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,2,0,1,Color,MAUVE,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,4,0,1,Color,MAUVE,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,6,0,1,Color,MAUVE,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,8,0,1,Color,MAUVE,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,10,0,1,Color,MAUVE,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,12,0,1,Color,MAUVE,0,1
variation,1,0,visible,taxable,1,0,0,,cdkc19010,,217.8,,,,Size,14,0,1,Color,MAUVE,0,1
