Type,Published,Is Featured,Visibility,Tax Status,In Stock,Backorder,Sold Individually,Allow Customer Reviews,Parent,Name,Regular Price,Description,SKU,Image,Attribute 1 Name,Attribute 1 Value,Attribute 1 Visibility,Attribute 1 Global,Attribute 2 Name,Attribute 2 Value,Attribute 1 Visibility,Attribute 1 Global
variation,1,0,visible,taxable,1,0,0,,apd133,,99,,,,Size,S,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,apd133,,99,,,,Size,M,0,1,Color,BLUSH,0,1
variation,1,0,visible,taxable,1,0,0,,apd133,,99,,,,Size,M,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,apd133,,99,,,,Size,M,0,1,Color,RED,0,1
variation,1,0,visible,taxable,1,0,0,,apd133,,99,,,,Size,M,0,1,Color,MAUVE,0,1
variation,1,0,visible,taxable,1,0,0,,apd133,,99,,,,Size,M,0,1,Color,BURGUNDY,0,1
variation,1,0,visible,taxable,1,0,0,,apd133,,99,,,,Size,M,0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,apd133,,99,,,,Size,M,0,1,Color,ROYAL,0,1
variation,1,0,visible,taxable,1,0,0,,apd133,,99,,,,Size,L,0,1,Color,ROYAL,0,1
variation,1,0,visible,taxable,1,0,0,,apd133,,99,,,,Size,L,0,1,Color,SILVER,0,1
variation,1,0,visible,taxable,1,0,0,,apd133,,99,,,,Size,L,0,1,Color,RED,0,1
variation,1,0,visible,taxable,1,0,0,,apd133,,99,,,,Size,L,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,apd133,,99,,,,Size,L,0,1,Color,BURGUNDY,0,1
variation,1,0,visible,taxable,1,0,0,,apd133,,99,,,,Size,L,0,1,Color,MAUVE,0,1
variation,1,0,visible,taxable,1,0,0,,apd133,,99,,,,Size,L,0,1,Color,BLUSH,0,1
variation,1,0,visible,taxable,1,0,0,,apd133,,99,,,,Size,XL,0,1,Color,BURGUNDY,0,1
