Type,Published,Is Featured,Visibility,Tax Status,In Stock,Backorder,Sold Individually,Allow Customer Reviews,Parent,Name,Regular Price,Description,SKU,Image,Attribute 1 Name,Attribute 1 Value,Attribute 1 Visibility,Attribute 1 Global,Attribute 2 Name,Attribute 2 Value,Attribute 1 Visibility,Attribute 1 Global
variation,1,0,visible,taxable,1,0,0,,cdet322,,99,,,,Size,20,0,1,Color,DEEP-RED,0,1
variation,1,0,visible,taxable,1,0,0,,cdet322,,99,,,,Size,22,0,1,Color,DEEP-RED,0,1
variation,1,0,visible,taxable,1,0,0,,cdet322,,99,,,,Size,24,0,1,Color,DEEP-RED,0,1
variation,1,0,visible,taxable,1,0,0,,cdet322,,99,,,,Size,2,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdet322,,99,,,,Size,4,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdet322,,99,,,,Size,6,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdet322,,99,,,,Size,8,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdet322,,99,,,,Size,10,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdet322,,99,,,,Size,12,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdet322,,99,,,,Size,14,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdet322,,99,,,,Size,16,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdet322,,99,,,,Size,18,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdet322,,99,,,,Size,20,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdet322,,99,,,,Size,22,0,1,Color,DUSTY-ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,cdet322,,99,,,,Size,24,0,1,Color,DUSTY-ROSE,0,1
