Type,Published,Is Featured,Visibility,Tax Status,In Stock,Backorder,Sold Individually,Allow Customer Reviews,Parent,Name,Regular Price,Description,SKU,Image,Attribute 1 Name,Attribute 1 Value,Attribute 1 Visibility,Attribute 1 Global,Attribute 2 Name,Attribute 2 Value,Attribute 1 Visibility,Attribute 1 Global
variable,1,0,visible,taxable,1,0,0,,,Halter Neckline Evening Midi Dress TKTPRAW20EL0673,41,"<p>Black One Shoulder Halter Neckline Sheath Shape Evening Party Homecoming Graduation Midi Length Dress with Covered Back and Zipper Closure.</p><ul class=""a-unordered-list a-vertical a-spacing-none""><li><span class=""a-list-item"">Material: 100% Polyester<br></span></li><li><span class=""a-list-item"">One Shoulder HalterNeckline<br></span></li><li><span class=""a-list-item"">Long Sleeve Long DressåÊ</span></li><li>Sheath Silhouette Long Dress</li><li><span class=""a-list-item"">Halter Neckline</span>, A-line Silhouette, Maxi Long Length,Concealed Back Zipper makes it easy to put on and take off.</li><li><span class=""a-list-item"">Occasion: Formal, Evening, Guest of Wedding, Mother of the Bride, Gala, Party, Banquet, Prom, Ball, Special Occasion.</span></li><li><span class=""a-list-item"">Garment Care:åÊ<span>Dry Clean SuggestedåÊ</span></span></li></ul><p></p><ul><li></li>
<li></li>
<li>Quick order procession</li></ul>",tktpraw20el0673,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/1_org_zoom_b7481df6-dfec-4872-a5d6-2913e0b0440e.jpg?v=1571710379,Size,"S,L",0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,tktpraw20el0673,,41,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/3_org_zoom_acef72bc-fa18-4746-8eac-8884d562a75c.jpg?v=1576242500,Size,S,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,tktpraw20el0673,,66,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/4_org_zoom_452012c4-117c-4d93-8677-31809c1cef58.jpg?v=1576242500,Size,L,0,1,Color,BLACK,0,1
variable,1,0,visible,taxable,1,0,0,,,Red Sheath Evening Short Dress TKTPRAW20EL0873,80,"<p>One ShoulderåÊ Sheath Short Sleeve Cocktail Homecoming Party Prom Evening Short Dress with Open Back and Zipper Closure.</p><ul class=""a-unordered-list a-vertical a-spacing-none""><li><span class=""a-list-item"">Material: 100% Polyester<br></span></li><li><span class=""a-list-item"">One Shoulder Neckline<br></span></li><li><span class=""a-list-item"">Long Sleeve Long DressåÊ</span></li><li>A-Line Silhouette Long Dress</li><li><span class=""a-list-item"">Square Neckline</span>, A-line Silhouette, Maxi Long Length,Concealed Back Zipper makes it easy to put on and take off.</li><li><span class=""a-list-item"">Occasion: Formal, Evening, Guest of Wedding, Mother of the Bride, Gala, Party, Banquet, Prom, Ball, Special Occasion.</span></li><li><span class=""a-list-item"">Garment Care:åÊ<span>Dry Clean SuggestedåÊ</span></span></li></ul><p></p><ul><li></li>
<li></li>
<li>Quick order procession</li></ul>",tktpraw20el0873,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/1_org_zoom_2f0caf44-fb97-400f-bdb4-18c94f865c3d.jpg?v=1571710379,Size,"L,S,M",0,1,Color,RED,0,1
variation,1,0,visible,taxable,1,0,0,,tktpraw20el0873,,50,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/2_org_zoom_11f48cd1-8708-4f3e-b74e-0a69d720c9a6.jpg?v=1571710379,Size,L,0,1,Color,RED,0,1
variation,1,0,visible,taxable,1,0,0,,tktpraw20el0873,,80,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/3_org_zoom_46154057-3e2c-453a-9736-e152703e9549.jpg?v=1571710379,Size,S,0,1,Color,RED,0,1
variation,1,0,visible,taxable,1,0,0,,tktpraw20el0873,,58,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/4_org_zoom_eea2a4a4-2bcf-4c37-9d81-58ac0d181f6e.jpg?v=1571710379,Size,M,0,1,Color,RED,0,1
variable,1,0,visible,taxable,1,0,0,,,Black Long Sleeves Party Short Dress TKTPRAW19FZ0451,80,"<p>Illusion V-Neckline Long Sleeves Strapless Lace A-Line Shape ShortåÊ Evening Prom Bridesmaid Dress with Covered back and zipper closure.</p><div class=""std""><div class=""std""><div class=""std""><div class=""std""><div class=""std""><div class=""std""><div class=""std""><div class=""std""><div class=""std""><div class=""shortdescription""><ul class=""a-unordered-list a-vertical a-spacing-none""><li><span class=""a-list-item"">Material: 100% Polyester<br></span></li><li><span class=""a-list-item"">Illusion V-Neckline<br></span></li><li><span class=""a-list-item"">Sleeveless Short DressåÊ</span></li><li>A-Line Silhouette Short Dress</li><li><span class=""a-list-item"">Illusion V- Neckline</span>, A-Line Silhouette, Knee Length,Concealed Back Zipper makes it easy to put on and take off.</li><li><span class=""a-list-item"">Occasion: Formal, Evening, Guest of Wedding, Mother of the Bride, Gala, Party, Banquet, Prom, Ball, Special Occasion.</span></li><li><span class=""a-list-item"">Garment Care:åÊ<span>Dry Clean SuggestedåÊ</span></span></li></ul><p></p><ul><li></li>
<li></li>
<li>Quick order procession</li></ul></div></div></div></div></div></div></div></div></div></div>",tktpraw19fz0451,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/3_org_zoom_0151083b-e0e0-4e98-a9a5-7ac1e5a3ef7d.jpg?v=1571710379,Size,L,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,tktpraw19fz0451,,80,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/1_org_zoom_ee57b51c-4bf8-4d20-8ebc-84f649ace7e7.jpg?v=1571710379,Size,L,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,tktpraw19fz0451,,,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/2_org_zoom_1970a347-388b-4462-aa39-b6a8dee34888.jpg?v=1571710379,Size,,0,1,Color,,0,1
variation,1,0,visible,taxable,1,0,0,,tktpraw19fz0451,,,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/4_org_zoom_ade56f2d-f52e-4335-9f7b-1415627186de.jpg?v=1571710379,Size,,0,1,Color,,0,1
variation,1,0,visible,taxable,1,0,0,,tktpraw19fz0451,,,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/5_org_zoom_f360cf32-848b-4dc9-b8c0-0e6674d4f2c2.jpg?v=1571710379,Size,,0,1,Color,,0,1
