Type,Published,Is Featured,Visibility,Tax Status,In Stock,Backorder,Sold Individually,Allow Customer Reviews,Parent,Name,Regular Price,Description,SKU,Image,Attribute 1 Name,Attribute 1 Value,Attribute 1 Visibility,Attribute 1 Global,Attribute 2 Name,Attribute 2 Value,Attribute 1 Visibility,Attribute 1 Global
variation,1,0,visible,taxable,1,0,0,,apd259,,86,,,,Size,2XL,0,1,Color,ROYAL,0,1
variation,1,0,visible,taxable,1,0,0,,apd259,,86,,,,Size,3XL,0,1,Color,RED,0,1
variation,1,0,visible,taxable,1,0,0,,apd259,,86,,,,Size,3XL,0,1,Color,BURGUNDY,0,1
variation,1,0,visible,taxable,1,0,0,,apd259,,86,,,,Size,3XL,0,1,Color,ROYAL,0,1
variation,1,0,visible,taxable,1,0,0,,apd259,,86,,,,Size,3XL,0,1,Color,BLACK,0,1
variation,1,0,visible,taxable,1,0,0,,apd259,,86,,,,Size,3XL,0,1,Color,BLUSH,0,1
variation,1,0,visible,taxable,1,0,0,,apd259,,86,,,,Size,3XL,0,1,Color,HUNTER-GREEN,0,1
variation,1,0,visible,taxable,1,0,0,,apd259,,86,,,,Size,3XL,0,1,Color,CHAMPAGNE,0,1
variable,1,0,visible,taxable,1,0,0,,,Mother of the Brides Sheath Long Dress Plus Size APD189,92,,apd189,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/asdfadhgarf.jpg?v=1571710339,Size,"S,M,L,XL,2XL,3XL",0,1,Color,"DUSTY ROSE,NAVY",0,1
variation,1,0,visible,taxable,1,0,0,,apd189,,92,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/dftbhsefesf.jpg?v=1571710339,Size,S,0,1,Color,DUSTY ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,apd189,,92,,,https://cdn.shopify.com/s/files/1/0027/1076/5666/products/fgthdrgf.jpg?v=1571710339,Size,M,0,1,Color,NAVY,0,1
variation,1,0,visible,taxable,1,0,0,,apd189,,92,,,,Size,M,0,1,Color,DUSTY ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,apd189,,92,,,,Size,L,0,1,Color,DUSTY ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,apd189,,92,,,,Size,L,0,1,Color,NAVY,0,1
variation,1,0,visible,taxable,1,0,0,,apd189,,92,,,,Size,XL,0,1,Color,NAVY,0,1
variation,1,0,visible,taxable,1,0,0,,apd189,,92,,,,Size,XL,0,1,Color,DUSTY ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,apd189,,92,,,,Size,2XL,0,1,Color,DUSTY ROSE,0,1
variation,1,0,visible,taxable,1,0,0,,apd189,,92,,,,Size,2XL,0,1,Color,NAVY,0,1
variation,1,0,visible,taxable,1,0,0,,apd189,,92,,,,Size,3XL,0,1,Color,DUSTY ROSE,0,1
